Parent	Daughters
book1242	oldt1247
book1242	olko1234
book1242	omat1240
book1242	omej1234
book1242	onte1239
book1242	orok1270
book1242	orop1234
book1242	oung1238
book1242	pale1264
book1242	palu1254
book1242	pamo1255
book1242	pana1292
book1242	paoo1245
book1242	pars1251
book1242	pars1252
book1242	patl1234
book1242	pene1237
book1242	phan1256
book1242	piru1241
book1242	poka1242
book1242	pona1251
book1242	pong1252
book1242	poqo1255
book1242	poqo1256
book1242	poqo1257
book1242	poti1237
book1242	pray1239
book1242	prov1247
book1242	pubi1237
book1242	puim1234
book1242	puko1234
book1242	pula1268
book1242	puna1274
book1242	puru1262
book1242	puto1237
book1242	puwa1234
book1242	quet1239
book1242	rajb1244
book1242	rana1249
book1242	rany1238
book1242	rawa1268
book1242	rien1238
book1242	rufi1234
book1242	saka1300
book1242	salu1254
book1242	samr1245
book1242	sana1281
book1242	sang1338
book1242	sans1276
book1242	sara1320
book1242	sara1350
book1242	sava1244
book1242	sela1262
book1242	seme1248
book1242	sera1272
book1242	seru1247
book1242	shak1238
book1242	shem1239
book1242	shua1252
book1242	siki1239
book1242	silt1241
book1242	sind1280
book1242	sing1237
book1242	siza1240
book1242	song1304
book1242	soul1243
book1242	sout2718
book1242	sout2892
book1242	sout3125
book1242	sout3127
book1242	sout3128
book1242	sout3129
book1242	sout3221
book1242	sout3222
book1242	sout3223
book1242	sout3224
book1242	sout3225
book1242	suba1254
book1242	subi1247
book1242	sung1271
book1242	syen1235
book1242	taca1258
book1242	taen1234
book1242	taih1245
book1242	takp1246
book1242	tang1374
book1242	tanj1248
book1242	tape1236
book1242	tare1239
book1242	tarp1241
book1242	tasm1247
book1242	tawa1289
book1242	teke1279
book1242	tete1252
book1242	thee1240
book1242	thud1238
book1242	thul1247
book1242	tiju1234
book1242	ting1238
book1242	ting1253
book1242	tlal1234
book1242	toal1234
book1242	tome1239
book1242	tomy1239
book1242	tune1241
book1242	tupi1272
book1242	tush1243
book1242	tuto1242
book1242	tzel1255
book1242	tzot1260
book1242	tzot1261
book1242	tzot1262
book1242	tzot1263
book1242	tzot1264
book1242	tzut1249
book1242	uokh1238
book1242	uppe1424
book1242	uppe1459
book1242	urad1239
book1242	vatr1237
book1242	waga1262
book1242	waha1239
book1242	walo1239
book1242	ward1243
book1242	wasu1256
book1242	wela1234
book1242	west2863
book1242	wira1260
book1242	wume1236
book1242	xinc1247
book1242	yamo1246
book1242	yamp1243
book1242	yang1292
book1242	yang1301
book1242	yari1235
book1242	yars1234
book1242	yaum1238
book1242	yend1240
book1242	yidd1241
book1242	ying1248
book1242	yola1237
book1242	yosa1234
book1242	yuan1242
book1242	yugh1240
book1242	zarp1238
bora1262	bora1263
bora1262	muin1242
bord1247	ainb1238
bord1247	aman1265
bord1247	auwe1239
bord1247	awyi1241
bord1247	daon1243
bord1247	imon1245
bord1247	kilm1241
bord1247	mane1266
bord1247	ning1275
bord1247	pagi1244
bord1247	seng1285
bord1247	sowa1245
bord1247	taik1255
bord1247	umed1238
bord1247	wari1266
born1254	indo1317
born1254	mapu1244
born1254	west2560
born1255	baca1243
born1255	banj1239
born1255	bera1262
born1255	brun1242
born1255	buki1247
born1255	kota1275
born1255	saba1263
born1255	teng1267
boro1281	boro1282
boro1281	otuk1240
boro1281	umot1240
boro1284	bodo1269
boro1284	dima1251
boro1284	kach1279
boro1284	kokb1239
boro1284	rian1262
boro1284	tipp1239
boro1284	tiwa1253
boro1284	usui1238
boro1285	boro1282
boro1285	otuk1240
bosa1245	aime1238
bosa1245	beam1240
bosa1245	edol1239
bosa1245	kalu1248
bosa1245	kasu1251
bosa1245	onob1238
bosa1245	soni1260
bosa1246	aime1238
bosa1246	kalu1248
bosa1246	kasu1251
bosa1246	onob1238
bosa1246	soni1260
bose1238	bose1237
bose1238	gale1257
bosh1243	bush1247
bosh1243	lele1265
bosh1243	saka1287
bosh1243	wong1247
bosn1247	awar1249
bosn1247	bosn1248
bota1239	domb1246
bota1239	fwee1238
bota1239	ilaa1246
bota1239	lenj1248
bota1239	sala1266
bota1239	shan1291
bota1239	soli1239
bota1239	subi1246
bota1239	tong1318
bota1239	tote1238
botl1243	botl1242
botl1243	ghod1238
boto1250	mpot1241
boto1250	vaoo1237
bowa1234	koro1309
bowa1234	papi1254
boze1240	jere1244
boze1240	pana1298
bozo1252	hain1253
bozo1252	jena1242
bozo1252	tiem1235
bozo1252	tiey1235
brag1241	amol1235
brag1241	aruo1240
brag1241	brag1240
brah1260	andr1246
brah1260	aton1241
brah1260	bodo1269
brah1260	burm1262
brah1260	chai1254
brah1260	chak1270
brah1260	chan1313
brah1260	deor1238
brah1260	dima1251
brah1260	garo1247
brah1260	kach1279
brah1260	kach1280
brah1260	kado1242
brah1260	khia1236
brah1260	koch1250
brah1260	kokb1239
brah1260	kony1248
brah1260	lein1237
brah1260	maky1235
brah1260	mukl1234
brah1260	noct1238
brah1260	phom1236
brah1260	pont1258
brah1260	rabh1238
brah1260	rian1262
brah1260	ruga1238
brah1260	seng1275
brah1260	sing1264
brah1260	tama1328
brah1260	tase1235
brah1260	tikh1243
brah1260	tipp1239
brah1260	tiwa1253
brah1260	tuts1235
brah1260	usui1238
brah1260	wanc1238
braz1247	cafu1238
braz1247	port1283
brer1241	brer1240
brer1241	romk1240
brin1245	mari1417
brin1245	mari1419
brin1245	mari1421
brin1245	mari1422
brin1245	mari1423
brin1245	mari1424
brin1245	marr1256
brin1245	mart1254
broo1240	broo1239
broo1240	sout2916
brou1236	east2332
brou1236	nort3270
brou1236	sooo1254
brou1236	sout3251
brou1236	west2397
brun1246	baca1243
brun1246	saba1263
bryt1239	bret1244
bryt1239	corn1251
bryt1239	oldw1239
bryt1239	wels1247
bsli1234	aust1271
bsli1234	brit1235
bsli1234	mari1381
bsli1234	nami1249
bsli1234	newz1236
bsli1234	papu1255
bsli1234	sout1404
buai1235	buaa1245
buai1235	kawa1291
buak1234	besm1235
buak1234	bolg1251
buak1234	bong1282
buak1234	buaa1245
buak1234	dayy1236
buak1234	fani1244
buak1234	goun1238
buak1234	gula1265
buak1234	kawa1291
buak1234	kimm1246
buak1234	koke1240
buak1234	niel1243
buak1234	noyy1238
buak1234	tuni1251
buak1234	zang1249
bual1236	buaa1245
bual1236	kawa1291
bual1236	niel1243
buan1245	damb1246
buan1245	gora1262
buan1245	kapi1250
buan1245	kuma1278
buan1245	mang1404
buan1245	mapo1242
buan1245	pate1247
buan1245	piuu1237
buan1245	vehe1237
buan1245	zena1237
buan1246	buaa1245
buan1246	kawa1291
buan1246	niel1243
buan1246	noyy1238
buan1246	tuni1251
budj1234	budz1238
budj1234	egbu1235
bugi1243	bugi1244
bugi1243	camp1262
bugi1243	emba1238
bugi1243	tama1335
bugi1245	bugi1244
bugi1245	camp1262
buhi1244	buhi1245
buhi1244	east2482
buhi1244	west2559
buin1247	siwa1245
buin1247	tere1278
buin1247	uisa1238
buka1262	haho1237
buka1262	hako1237
buka1262	hali1244
buka1262	peta1245
buka1262	sapo1253
buka1262	teop1238
buka1262	tinp1237
buka1263	buka1261
buka1263	buki1248
buka1263	ukit1237
buki1250	abua1245
buki1250	buki1249
buki1251	binu1244
buki1251	higa1237
buki1252	puna1266
buki1252	puna1275
buki1252	saja1241
buku1251	buku1249
buku1251	kabr1240
buku1251	masa1299
bula1259	makl1246
bula1259	yelm1242
bula1260	blan1242
bula1260	samt1238
buli1253	buli1254
buli1253	konn1242
bull1245	bomk1234
bull1245	bull1247
bull1245	nort2765
bull1245	sher1258
bull1245	sout2778
bull1246	bomk1234
bull1246	bull1247
bull1246	sher1258
bumt1238	bumt1240
bumt1238	khen1241
bumt1238	kurt1248
buna1274	buna1275
buna1274	goon1238
buna1279	buna1276
buna1279	mwat1237
bund1252	bhar1241
bund1252	bund1253
bund1258	buru1309
bund1258	gaik1242
bung1268	baho1237
bung1268	bung1269
bung1268	kode1237
bung1268	koro1311
bung1268	kuli1254
bung1268	mori1268
bung1268	mori1269
bung1268	moro1287
bung1268	pado1242
bung1268	raha1237
bung1268	talo1252
bung1268	tola1247
bung1268	toma1248
bung1268	waru1266
bung1268	wawo1239
bunm1234	biwa1243
bunm1234	bunn1240
bura1270	bura1271
bura1270	looo1238
bura1294	bura1276
bura1294	tung1293
bura1296	bura1292
bura1296	ciba1236
bura1296	huba1236
bura1296	marg1265
bura1296	marg1266
bura1296	nggw1242
bura1296	puta1243
bura1297	bura1292
bura1297	ciba1236
bura1297	nggw1242
bura1297	puta1243
bura1298	ache1245
bura1298	dagi1241
bura1298	ndin1245
bura1298	ngil1242
bura1298	talo1250
bura1298	toch1257
bure1237	bura1267
bure1237	gura1252
bure1237	naka1260
bure1238	bura1267
bure1238	gura1252
buri1258	chin1476
buri1258	mong1330
buri1258	russ1264
burm1265	acha1249
burm1265	ache1244
burm1265	akeu1235
burm1265	akha1245
burm1265	alop1235
burm1265	alug1235
burm1265	aluo1235
burm1265	anip1235
burm1265	awuu1235
burm1265	axiy1235
burm1265	ayiz1244
burm1265	azha1235
burm1265	azhe1235
burm1265	bant1298
burm1265	bisu1244
burm1265	biyo1243
burm1265	bokh1237
burm1265	buyu1238
burm1265	cauh1234
burm1265	chas1234
burm1265	chep1243
burm1265	ches1238
burm1265	coon1239
burm1265	cosa1234
burm1265	dong1286
burm1265	east2349
burm1265	east2696
burm1265	ekaa1234
burm1265	enuu1235
burm1265	ersu1241
burm1265	farn1234
burm1265	gepo1234
burm1265	guan1266
burm1265	guiq1238
burm1265	hani1248
burm1265	hlep1236
burm1265	hler1235
burm1265	honi1244
burm1265	horp1239
burm1265	hpon1238
burm1265	inth1238
burm1265	japh1234
burm1265	kadu1253
burm1265	kath1251
burm1265	kats1235
burm1265	khlu1236
burm1265	kuam1234
burm1265	kuan1249
burm1265	kuco1235
burm1265	labo1243
burm1265	lagh1245
burm1265	lahu1252
burm1265	lahu1253
burm1265	lamu1257
burm1265	laom1237
burm1265	lash1243
burm1265	lawu1238
burm1265	laze1238
burm1265	lian1258
burm1265	limi1243
burm1265	lipo1242
burm1265	lisu1250
burm1265	lizu1234
burm1265	lolo1259
burm1265	luxi1238
burm1265	maan1239
burm1265	mang1429
burm1265	mant1265
burm1265	marm1234
burm1265	maru1249
burm1265	maza1306
burm1265	mili1235
burm1265	miqi1235
burm1265	moji1238
burm1265	mond1267
burm1265	mpii1239
burm1265	muan1234
burm1265	muda1235
burm1265	muya1239
burm1265	muzi1235
burm1265	nalu1239
burm1265	namu1246
burm1265	naxi1245
burm1265	ngoc1235
burm1265	nisi1238
burm1265	nort2716
burm1265	nort2718
burm1265	nort2722
burm1265	nort2723
burm1265	nucl1310
burm1265	nusu1239
burm1265	nyis1235
burm1265	oldb1235
burm1265	pail1244
burm1265	pela1242
burm1265	phal1256
burm1265	phan1254
burm1265	phol1235
burm1265	phol1237
burm1265	phuk1235
burm1265	phum1235
burm1265	phun1245
burm1265	phup1237
burm1265	phup1239
burm1265	phuz1235
burm1265	pyen1239
burm1265	qila1235
burm1265	quey1238
burm1265	rakh1245
burm1265	sadu1234
burm1265	sama1295
burm1265	sama1296
burm1265	same1240
burm1265	sang1320
burm1265	sani1265
burm1265	sani1269
burm1265	shan1274
burm1265	shix1238
burm1265	sich1238
burm1265	sila1247
burm1265	situ1238
burm1265	sona1244
burm1265	sout2719
burm1265	sout2722
burm1265	sout2723
burm1265	sout2728
burm1265	sout2729
burm1265	sout3210
burm1265	sout3257
burm1265	talu1238
burm1265	tang1334
burm1265	tang1372
burm1265	taun1248
burm1265	tavo1242
burm1265	thop1236
burm1265	tosu1234
burm1265	tsho1240
burm1265	ugon1239
burm1265	west1506
burm1265	wudi1238
burm1265	wume1235
burm1265	wusa1235
burm1265	xish1235
burm1265	xuzh1234
burm1265	yang1304
burm1265	yong1270
burm1265	youl1235
burm1265	zaiw1241
burm1265	zauz1238
burm1265	zbua1234
burm1265	zhab1238
burm1265	zokh1238
burm1266	acha1249
burm1266	chas1234
burm1266	hpon1238
burm1266	inth1238
burm1266	lash1243
burm1266	lian1258
burm1266	luxi1238
burm1266	marm1234
burm1266	maru1249
burm1266	ngoc1235
burm1266	nucl1310
burm1266	oldb1235
burm1266	pela1242
burm1266	rakh1245
burm1266	taun1248
burm1266	tavo1242
burm1266	zaiw1241
buru1321	buru1303
buru1321	huku1237
buru1321	kada1286
buru1321	lise1239
buru1321	mang1408
buru1321	sula1245
buru1321	tali1262
buru1322	buru1303
buru1322	huku1237
buru1322	lise1239
busa1252	boko1266
busa1252	boko1267
busa1252	busa1253
busa1252	kyen1242
busa1252	shan1282
bush1251	bush1247
bush1251	lele1265
bush1251	wong1247
busu1245	arib1240
busu1245	arib1241
busu1245	duwe1237
busu1245	muso1238
busu1245	nafi1237
buto1237	ciac1237
buto1237	kumb1274
buto1237	lasa1237
butu1243	butu1244
butu1243	taus1251
buwa1244	buwa1243
buwa1244	gava1241
buya1244	emab1235
buya1244	ennn1243
buya1244	lang1316
buya1244	yero1238
buyu1240	buyu1239
buyu1240	holo1240
bwai1241	bwai1242
bwai1241	diod1237
bwai1241	iama1237
bwai1241	idun1242
bwai1241	kolu1245
bwai1241	maia1251
bwai1241	moli1248
bwai1244	bwai1242
bwai1244	idun1242
bwak1244	gili1241
bwak1244	ngba1284
bwam1247	bomu1247
bwam1247	buam1238
bwam1247	cwib1235
bwam1247	laal1241
bwam1248	akas1242
bwam1248	bial1238
bwam1248	bimo1239
bwam1248	bomu1247
bwam1248	buam1238
bwam1248	buli1254
bwam1248	cwib1235
bwam1248	daga1272
bwam1248	dagb1246
bwam1248	dita1238
bwam1248	fare1241
bwam1248	gour1243
bwam1248	hang1258
bwam1248	kama1357
bwam1248	kant1249
bwam1248	konk1269
bwam1248	konn1242
bwam1248	kusa1250
bwam1248	laal1241
bwam1248	malb1235
bwam1248	mamp1244
bwam1248	mbel1240
bwam1248	miyo1238
bwam1248	moba1244
bwam1248	moss1236
bwam1248	nabi1240
bwam1248	nate1242
bwam1248	nawd1238
bwam1248	ngan1299
bwam1248	nort2780
bwam1248	notr1240
bwam1248	ntch1242
bwam1248	safa1243
bwam1248	sout2789
bwam1248	sout2790
bwam1248	waam1244
bwam1248	wali1263
bwam1248	yomm1242
bwam1249	mbat1248
bwam1249	ngun1270
bwam1249	pand1264
bwam1249	yaka1272
bwan1242	domu1246
bwan1242	mapa1244
cadd1255	arik1262
cadd1255	cadd1256
cadd1255	kits1249
cadd1255	pawn1254
cadd1255	wich1260
caga1241	adas1235
caga1241	cent2084
caga1241	fair1238
caga1241	gada1258
caga1241	gadd1244
caga1241	iban1267
caga1241	isna1241
caga1241	itaw1240
caga1241	mala1534
caga1241	pamp1244
caga1241	pudt1235
caga1241	yoga1237
caga1242	gada1258
caga1242	gadd1244
cahi1243	mayo1264
cahi1243	yaqu1251
cahu1263	cahu1264
cahu1263	cupe1243
cahu1265	chay1248
cahu1265	jebe1250
cahu1265	jesu1239
cahu1267	cahu1268
cahu1267	iqui1243
caij1235	caij1234
caij1235	cent2004
caij1235	nort2724
caij1235	sout2730
cakc1244	kaqc1270
cakc1244	tzut1248
cakc1245	cakc1235
cali1245	hupa1239
cali1245	kato1244
cali1245	matt1238
cali1245	wail1244
cali1246	cahu1264
cali1246	cupe1243
cali1246	isla1277
cali1246	luis1253
cali1246	serr1255
cali1246	tong1329
cali1246	tuba1278
came1255	baii1251
came1255	baka1272
came1255	bali1245
came1255	band1342
came1255	band1343
came1255	band1344
came1255	band1345
came1255	band1348
came1255	bang1345
came1255	bara1361
came1255	bela1255
came1255	dama1267
came1255	dend1242
came1255	diii1241
came1255	dong1290
came1255	doya1240
came1255	dugu1248
came1255	duli1241
came1255	duup1238
came1255	fero1244
came1255	ganz1247
came1255	gban1258
came1255	gbay1278
came1255	geme1244
came1255	gili1241
came1255	gimm1241
came1255	gimn1238
came1255	gobu1238
came1255	gund1247
came1255	indr1247
came1255	kara1478
came1255	kare1338
came1255	kolb1240
came1255	koma1266
came1255	kpag1238
came1255	kpal1241
came1255	kpas1242
came1255	kuga1239
came1255	kumb1238
came1255	kuoo1238
came1255	laka1252
came1255	lang1318
came1255	lima1246
came1255	long1387
came1255	made1252
came1255	mamb1294
came1255	mang1387
came1255	mayo1261
came1255	mbaa1245
came1255	mban1262
came1255	mban1263
came1255	mbum1254
came1255	mids1243
came1255	momj1237
came1255	mong1345
came1255	mono1269
came1255	mono1270
came1255	monz1249
came1255	mund1325
came1255	mund1326
came1255	ndai1238
came1255	ndog1248
came1255	ndun1249
came1255	ngal1296
came1255	ngba1284
came1255	ngbu1241
came1255	ngun1266
came1255	nimb1256
came1255	nort2774
came1255	nort3260
came1255	nucl1240
came1255	nyon1241
came1255	nzak1246
came1255	nzak1247
came1255	oblo1238
came1255	pamb1243
came1255	pamm1242
came1255	pana1293
came1255	pang1286
came1255	peer1241
came1255	rang1269
came1255	rive1257
came1255	samb1305
came1255	sang1328
came1255	sere1264
came1255	sout2784
came1255	sout2787
came1255	tagb1255
came1255	teme1252
came1255	togb1241
came1255	togo1252
came1255	tooo1238
came1255	tupu1244
came1255	vere1252
came1255	waka1275
came1255	west2458
came1255	womn1235
came1255	yako1252
came1255	yang1289
came1255	yend1241
came1255	yott1234
came1255	zand1248
cana1267	anci1244
cana1267	hebr1245
cana1267	phoe1239
cana1267	puni1241
cana1267	sama1313
cang1245	leha1242
cang1245	ndut1239
cang1245	noon1242
cang1245	palo1243
cang1245	saaf1238
capi1240	capi1239
capi1240	hili1240
cari1281	araw1276
cari1281	gari1256
cari1281	isla1278
cari1281	para1316
cari1281	tain1254
cari1281	wayu1243
cari1283	akaw1239
cari1283	akur1238
cari1283	apal1257
cari1283	apia1247
cari1283	baka1277
cari1283	bona1255
cari1283	cari1279
cari1283	chai1253
cari1283	cuma1240
cari1283	enap1235
cari1283	gali1262
cari1283	hixk1239
cari1283	ikpe1245
cari1283	japr1238
cari1283	kaxu1237
cari1283	kuik1246
cari1283	macu1259
cari1283	mapo1246
cari1283	maqu1238
cari1283	mati1253
cari1283	opon1234
cari1283	palm1241
cari1283	para1309
cari1283	para1310
cari1283	pata1262
cari1283	paux1235
cari1283	paux1236
cari1283	pemo1245
cari1283	pemo1248
cari1283	pime1237
cari1283	sapa1254
cari1283	tama1338
cari1283	tive1236
cari1283	trio1238
cari1283	waim1253
cari1283	waiw1244
cari1283	waya1269
cari1283	wayu1242
cari1283	yaba1248
cari1283	yaoa1239
cari1283	yaru1255
cari1283	yukp1241
cari1284	afro1254
cari1284	anti1245
cari1284	baha1260
cari1284	baja1265
cari1284	beli1260
cari1284	creo1235
cari1284	gren1247
cari1284	gull1241
cari1284	jama1262
cari1284	limo1249
cari1284	nica1252
cari1284	sana1297
cari1284	toba1282
cari1284	trin1276
cari1284	turk1310
cari1284	vinc1243
cari1284	virg1240
cari1285	kara1475
carr1248	carr1249
carr1248	sout2958
casp1236	gila1241
casp1236	gurg1241
casp1236	maza1291
casp1236	rudb1238
casp1236	shah1253
cast1243	chav1241
cast1243	extr1243
cast1243	ladi1251
cast1243	lore1243
cast1243	olds1249
cast1243	pale1260
cast1243	stan1288
cast1243	tern1248
cata1285	cata1286
cata1285	wocc1242
cata1287	cata1241
cata1287	vale1251
cauc1242	jude1256
cauc1242	musl1236
caya1244	chac1249
caya1244	colo1256
cele1242	andi1257
cele1242	bada1261
cele1242	baho1237
cele1242	bala1314
cele1242	bala1315
cele1242	bang1368
cele1242	bara1371
cele1242	batu1260
cele1242	beso1237
cele1242	boan1243
cele1242	bobo1255
cele1242	bone1254
cele1242	bung1269
cele1242	buso1238
cele1242	ciac1237
cele1242	daak1235
cele1242	damp1237
cele1242	dond1249
cele1242	kaim1241
cele1242	kala1394
cele1242	kama1364
cele1242	kiok1239
cele1242	kode1237
cele1242	koro1311
cele1242	kuli1254
cele1242	kumb1274
cele1242	laiy1246
cele1242	lasa1237
cele1242	lauj1238
cele1242	ledo1238
cele1242	liab1237
cele1242	lind1248
cele1242	moma1242
cele1242	mori1268
cele1242	mori1269
cele1242	moro1287
cele1242	muna1247
cele1242	napu1241
cele1242	pado1242
cele1242	pamo1252
cele1242	panc1247
cele1242	pend1242
cele1242	raha1237
cele1242	ramp1243
cele1242	salu1253
cele1242	saru1242
cele1242	sedo1237
cele1242	taje1237
cele1242	taji1246
cele1242	talo1252
cele1242	tola1247
cele1242	toma1248
cele1242	tomb1245
cele1242	tomi1243
cele1242	topo1243
cele1242	toto1304
cele1242	tuka1248
cele1242	tuka1249
cele1242	umaa1242
cele1242	unde1235
cele1242	waru1266
cele1242	wawo1239
cele1242	woli1241
cele1242	wotu1240
celt1248	bret1244
celt1248	celt1247
celt1248	cisa1237
celt1248	corn1251
celt1248	gala1252
celt1248	hibe1235
celt1248	iris1253
celt1248	lepo1240
celt1248	manx1243
celt1248	nori1240
